COUNTY,FIPS,SRPREC,ELECTION,SRPREC_KEY,GEO_TYPE,CITY,N_IN_CITY,N
19,06037,9000365A,g24,060379000365A,srprec,NORTH HILLS,3188,3209
19,06037,9000358B,g24,060379000358B,srprec,NORTH HILLS,1404,1406
19,06037,9002514A,g24,060379002514A,srprec,GRANADA HILLS,1269,1269
19,06037,9002908A,g24,060379002908A,srprec,LOS ANGELES,2214,2214
19,06037,9000798C,g24,060379000798C,srprec,LOS ANGELES,1391,1391
19,06037,9000369A,g24,060379000369A,srprec,LOS ANGELES,4303,4303
19,06037,9005662A,g24,060379005662A,srprec,SUN VALLEY,2501,3075
19,06037,9000371C,g24,060379000371C,srprec,LOS ANGELES,2265,2265
19,06037,9006324A,g24,060379006324A,srprec,LOS ANGELES,3414,3424
19,06037,9006490B,g24,060379006490B,srprec,WOODLAND HILLS,2188,4061
19,06037,9002894A,g24,060379002894A,srprec,ARLETA,2441,3799
19,06037,9002366A,g24,060379002366A,srprec,ARLETA,2716,2720
19,06037,9000387C,g24,060379000387C,srprec,LOS ANGELES,223,226
19,06037,9000388B,g24,060379000388B,srprec,SAN PEDRO,507,557
19,06037,9000388C,g24,060379000388C,srprec,SAN PEDRO,3677,3703
19,06037,9000601C,g24,060379000601C,srprec,LOS ANGELES,3674,3696
19,06037,9000392A,g24,060379000392A,srprec,NORTH HOLLYWOOD,4852,4930
19,06037,9002212A,g24,060379002212A,srprec,LOS ANGELES,3213,3213
19,06037,9000467E,g24,060379000467E,srprec,PACOIMA,2276,2357
19,06037,9002176A,g24,060379002176A,srprec,PACOIMA,1425,2950
19,06037,9001923A,g24,060379001923A,srprec,VAN NUYS,3175,3715
19,06037,9000398B,g24,060379000398B,srprec,PANORAMA CITY,1875,3884
19,06037,9004205A,g24,060379004205A,srprec,NORTH HILLS,2673,4474
19,06037,9000401B,g24,060379000401B,srprec,CANOGA PARK,2769,3209
19,06037,9002878A,g24,060379002878A,srprec,PANORAMA CITY,2796,3678
19,06037,9000709A,g24,060379000709A,srprec,NORTH HILLS,3733,3736
19,06037,9000443A,g24,060379000443A,srprec,PANORAMA CITY,1728,2700
19,06037,9004230A,g24,060379004230A,srprec,LOS ANGELES,2163,2163
19,06037,9001691A,g24,060379001691A,srprec,WILMINGTON,2409,2410
19,06037,9001734A,g24,060379001734A,srprec,WILMINGTON,3323,3323
19,06037,9000427A,g24,060379000427A,srprec,SAN PEDRO,3214,3216
19,06037,9000694A,g24,060379000694A,srprec,LOS ANGELES,5211,5212
19,06037,9000422A,g24,060379000422A,srprec,VALLEY VILLAGE,3086,4384
19,06037,9000424A,g24,060379000424A,srprec,VAN NUYS,2105,2305
19,06037,9000426A,g24,060379000426A,srprec,LOS ANGELES,4379,4486
19,06037,9006335B,g24,060379006335B,srprec,LOS ANGELES,3152,3157
19,06037,9000699B,g24,060379000699B,srprec,LOS ANGELES,3309,3319
19,06037,9000437A,g24,060379000437A,srprec,LOS ANGELES,2336,2336
19,06037,9000789B,g24,060379000789B,srprec,LOS ANGELES,3470,3470
19,06037,9000441C,g24,060379000441C,srprec,SAN PEDRO,19,19
19,06037,9001888A,g24,060379001888A,srprec,VAN NUYS,2480,2481
19,06037,9002809A,g24,060379002809A,srprec,LOS ANGELES,2217,2218
19,06037,9001599A,g24,060379001599A,srprec,LOS ANGELES,2242,2242
19,06037,9000447A,g24,060379000447A,srprec,GARDENA,137,137
19,06037,9000449A,g24,060379000449A,srprec,LOS ANGELES,1947,3706
19,06037,9000552A,g24,060379000552A,srprec,LOS ANGELES,1018,1036
19,06037,9001622A,g24,060379001622A,srprec,CULVER CITY,2531,4033
19,06037,9000452A,g24,060379000452A,srprec,LOS ANGELES,4115,4125
19,06037,9000453A,g24,060379000453A,srprec,HARBOR CITY,51,51
19,06037,9000454A,g24,060379000454A,srprec,LOS ANGELES,1711,1711
19,06037,9006035A,g24,060379006035A,srprec,LOS ANGELES,23,23
19,06037,9001577A,g24,060379001577A,srprec,LOS ANGELES,2900,2900
19,06037,9006319A,g24,060379006319A,srprec,LOS ANGELES,1543,1544
19,06037,9001737A,g24,060379001737A,srprec,LOS ANGELES,2079,2093
19,06037,9000509A,g24,060379000509A,srprec,NORTH HOLLYWOOD,2050,2080
19,06037,9000510A,g24,060379000510A,srprec,NORTH HOLLYWOOD,2078,2113
19,06037,9006305A,g24,060379006305A,srprec,LOS ANGELES,3167,3167
19,06037,9000819A,g24,060379000819A,srprec,LOS ANGELES,2144,2144
19,06037,9000843A,g24,060379000843A,srprec,LOS ANGELES,3835,3835
19,06037,9001104A,g24,060379001104A,srprec,LOS ANGELES,3907,3907
19,06037,9002631A,g24,060379002631A,srprec,LOS ANGELES,2428,2428
19,06037,9001804C,g24,060379001804C,srprec,LOS ANGELES,2089,2089
19,06037,9000929B,g24,060379000929B,srprec,LOS ANGELES,3677,3677
19,06037,9000826A,g24,060379000826A,srprec,LOS ANGELES,3888,3888
19,06037,9000481A,g24,060379000481A,srprec,LOS ANGELES,4803,4803
19,06037,9001199A,g24,060379001199A,srprec,LOS ANGELES,4704,4732
19,06037,9001428A,g24,060379001428A,srprec,LOS ANGELES,3711,3776
19,06037,9001345A,g24,060379001345A,srprec,LOS ANGELES,4582,4582
19,06037,9002301A,g24,060379002301A,srprec,NORTH HOLLYWOOD,3524,3603
19,06037,9001944A,g24,060379001944A,srprec,VAN NUYS,2819,2820
19,06037,9000856A,g24,060379000856A,srprec,LOS ANGELES,2740,2742
19,06037,9001280A,g24,060379001280A,srprec,LOS ANGELES,3354,3354
19,06037,9000496A,g24,060379000496A,srprec,PANORAMA CITY,2542,2568
19,06037,9000508C,g24,060379000508C,srprec,PANORAMA CITY,2714,2718
19,06037,9000495A,g24,060379000495A,srprec,LOS ANGELES,1319,1319
19,06037,9002293B,g24,060379002293B,srprec,NORTH HOLLYWOOD,2329,2376
19,06037,9000500A,g24,060379000500A,srprec,NORTH HOLLYWOOD,1852,1882
19,06037,9002547A,g24,060379002547A,srprec,LOS ANGELES,3795,3795
19,06037,9001862C,g24,060379001862C,srprec,LOS ANGELES,4716,4716
19,06037,9002013A,g24,060379002013A,srprec,VAN NUYS,2476,2476
19,06037,9000871B,g24,060379000871B,srprec,LOS ANGELES,2178,2178
19,06037,9000507A,g24,060379000507A,srprec,LOS ANGELES,2000,2044
19,06037,9000512C,g24,060379000512C,srprec,NORTH HOLLYWOOD,1812,1851
19,06037,9000770A,g24,060379000770A,srprec,LOS ANGELES,2694,2694
19,06037,9000821A,g24,060379000821A,srprec,LOS ANGELES,2600,2602
19,06037,9002098A,g24,060379002098A,srprec,LOS ANGELES,3591,3593
19,06037,9000517A,g24,060379000517A,srprec,LOS ANGELES,2575,2575
19,06037,9002319A,g24,060379002319A,srprec,SUN VALLEY,1850,1984
19,06037,9002305A,g24,060379002305A,srprec,SUN VALLEY,3177,3187
19,06037,9000524A,g24,060379000524A,srprec,LOS ANGELES,2708,2708
19,06037,9001256B,g24,060379001256B,srprec,LOS ANGELES,4260,4262
19,06037,9007954A,g24,060379007954A,srprec,WOODLAND HILLS,3482,3629
19,06037,9000686A,g24,060379000686A,srprec,NORTH HOLLYWOOD,485,498
19,06037,9002308A,g24,060379002308A,srprec,NORTH HOLLYWOOD,2202,2228
19,06037,9000533B,g24,060379000533B,srprec,LOS ANGELES,872,872
19,06037,9000536A,g24,060379000536A,srprec,LOS ANGELES,3509,3509
19,06037,9000692A,g24,060379000692A,srprec,NORTH HOLLYWOOD,1669,1698
19,06037,9002119A,g24,060379002119A,srprec,NORTH HOLLYWOOD,2260,2312
19,06037,9000544A,g24,060379000544A,srprec,LOS ANGELES,3380,3456
19,06037,9000867A,g24,060379000867A,srprec,LOS ANGELES,2469,2469
19,06037,9007902A,g24,060379007902A,srprec,WINNETKA,898,911
19,06037,9001929A,g24,060379001929A,srprec,LOS ANGELES,1345,1345
19,06037,9003150A,g24,060379003150A,srprec,LOS ANGELES,2723,2724
19,06037,9002956A,g24,060379002956A,srprec,NORTH HOLLYWOOD,1802,1838
19,06037,9000567B,g24,060379000567B,srprec,LOS ANGELES,4614,4614
19,06037,9002166A,g24,060379002166A,srprec,LOS ANGELES,2971,2971
19,06037,9002477A,g24,060379002477A,srprec,LOS ANGELES,3068,3068
19,06037,9001334A,g24,060379001334A,srprec,LOS ANGELES,4060,4060
19,06037,9000568A,g24,060379000568A,srprec,NORTH HOLLYWOOD,1945,3109
19,06037,9001647A,g24,060379001647A,srprec,LOS ANGELES,4734,4734
19,06037,9003187A,g24,060379003187A,srprec,TORRANCE,5253,5253
19,06037,9001948A,g24,060379001948A,srprec,VALLEY VILLAGE,2709,4859
19,06037,9000578A,g24,060379000578A,srprec,VAN NUYS,1897,1897
19,06037,9005139A,g24,060379005139A,srprec,VALLEY VILLAGE,3848,4018
19,06037,9001812A,g24,060379001812A,srprec,VAN NUYS,3904,4075
19,06037,9007115A,g24,060379007115A,srprec,LOS ANGELES,2251,2251
19,06037,9005124A,g24,060379005124A,srprec,LOS ANGELES,4709,4766
19,06037,9002949A,g24,060379002949A,srprec,VAN NUYS,1784,1784
19,06037,9001210A,g24,060379001210A,srprec,LOS ANGELES,2734,2737
19,06037,9000599A,g24,060379000599A,srprec,LOS ANGELES,106,106
19,06037,9003251A,g24,060379003251A,srprec,LOS ANGELES,3939,3939
19,06037,9000603A,g24,060379000603A,srprec,LOS ANGELES,2531,2531
19,06037,9000606A,g24,060379000606A,srprec,VALLEY VILLAGE,824,873
19,06037,9000682A,g24,060379000682A,srprec,LOS ANGELES,2440,2451
19,06037,9002250C,g24,060379002250C,srprec,LOS ANGELES,4210,4210
19,06037,9000988A,g24,060379000988A,srprec,VALLEY VILLAGE,4008,4122
19,06037,9001662A,g24,060379001662A,srprec,SAN PEDRO,3096,3096
19,06037,9000884B,g24,060379000884B,srprec,LOS ANGELES,4675,4675
19,06037,9007018A,g24,060379007018A,srprec,LOS ANGELES,2887,2887
19,06037,9000622A,g24,060379000622A,srprec,LOS ANGELES,44,44
19,06037,9000623A,g24,060379000623A,srprec,LOS ANGELES,3199,3199
19,06037,9000040A,g24,060379000040A,srprec,LOS ANGELES,2228,5161
19,06037,9003036A,g24,060379003036A,srprec,LOS ANGELES,5102,5102
19,06037,9000628A,g24,060379000628A,srprec,CANOGA PARK,3690,4114
19,06037,9005646A,g24,060379005646A,srprec,SUNLAND,4041,4041
19,06037,9000634A,g24,060379000634A,srprec,SUNLAND,2471,2475
19,06037,9006917A,g24,060379006917A,srprec,LOS ANGELES,2233,2233
19,06037,9001701B,g24,060379001701B,srprec,SAN PEDRO,2097,2097
19,06037,9000885A,g24,060379000885A,srprec,LOS ANGELES,1987,1987
19,06037,9000648A,g24,060379000648A,srprec,SAN PEDRO,2404,2404
19,06037,9001720A,g24,060379001720A,srprec,LOS ANGELES,2524,2524
19,06037,9001724B,g24,060379001724B,srprec,LOS ANGELES,2642,2642
19,06037,9002132B,g24,060379002132B,srprec,LOS ANGELES,2363,2363
19,06037,9002080A,g24,060379002080A,srprec,LOS ANGELES,3319,3319
19,06037,9005118A,g24,060379005118A,srprec,LOS ANGELES,3070,3073
19,06037,9003520D,g24,060379003520D,srprec,LOS ANGELES,3260,3260
19,06037,9001480A,g24,060379001480A,srprec,LOS ANGELES,4465,4465
19,06037,9001605A,g24,060379001605A,srprec,LOS ANGELES,4579,4601
19,06037,9000969A,g24,060379000969A,srprec,LOS ANGELES,3679,3679
19,06037,9000855A,g24,060379000855A,srprec,LOS ANGELES,3762,3762
19,06037,9004090C,g24,060379004090C,srprec,LOS ANGELES,1654,1654
19,06037,9001196A,g24,060379001196A,srprec,LOS ANGELES,4830,4889
19,06037,9007888A,g24,060379007888A,srprec,RESEDA,4508,4512
19,06037,9000695A,g24,060379000695A,srprec,LA TUNA CANYON,1209,2493
19,06037,9000700B,g24,060379000700B,srprec,LOS ANGELES,241,244
19,06037,9002429A,g24,060379002429A,srprec,LOS ANGELES,2253,3319
19,06037,9001852A,g24,060379001852A,srprec,RESEDA,1150,1150
19,06037,9000712A,g24,060379000712A,srprec,LOS ANGELES,1173,1183
19,06037,9001488B,g24,060379001488B,srprec,LOS ANGELES,3305,3305
19,06037,9000716A,g24,060379000716A,srprec,LOS ANGELES,94,94
19,06037,9001833A,g24,060379001833A,srprec,NORTH HOLLYWOOD,6091,6212
19,06037,9000926A,g24,060379000926A,srprec,LOS ANGELES,1204,1204
19,06037,9001001A,g24,060379001001A,srprec,HARBOR CITY,2553,3404
19,06037,9000731A,g24,060379000731A,srprec,LOS ANGELES,2274,2274
19,06037,9000739A,g24,060379000739A,srprec,LOS ANGELES,95,95
19,06037,9003465A,g24,060379003465A,srprec,CANOGA PARK,602,675
19,06037,9000748A,g24,060379000748A,srprec,LOS ANGELES,3006,3006
19,06037,9003122A,g24,060379003122A,srprec,WOODLAND HILLS,2414,3763
19,06037,9001666A,g24,060379001666A,srprec,SHERMAN OAKS,4865,4867
19,06037,9005778A,g24,060379005778A,srprec,LOS ANGELES,3149,3159
19,06037,9006320A,g24,060379006320A,srprec,LOS ANGELES,3509,3511
19,06037,9000922D,g24,060379000922D,srprec,LOS ANGELES,2074,2074
19,06037,9000784A,g24,060379000784A,srprec,LOS ANGELES,1075,1075
19,06037,9000970A,g24,060379000970A,srprec,LOS ANGELES,3675,3675
19,06037,9001120A,g24,060379001120A,srprec,SHERMAN OAKS,5105,5107
19,06037,9005110A,g24,060379005110A,srprec,VAN NUYS,2784,2785
19,06037,9001044A,g24,060379001044A,srprec,TARZANA,4571,4572
19,06037,9002332A,g24,060379002332A,srprec,HARBOR CITY,1737,2026
19,06037,9000816A,g24,060379000816A,srprec,LOS ANGELES,1181,1181
19,06037,9001431A,g24,060379001431A,srprec,LOS ANGELES,2525,2525
19,06037,9006629A,g24,060379006629A,srprec,TARZANA,3143,4228
19,06037,9007674A,g24,060379007674A,srprec,TARZANA,2116,4090
19,06037,9002929A,g24,060379002929A,srprec,LOS ANGELES,2460,2462
19,06037,9002796A,g24,060379002796A,srprec,SUN VALLEY,943,953
19,06037,9007853A,g24,060379007853A,srprec,NORTHRIDGE,3254,3577
19,06037,9001201A,g24,060379001201A,srprec,LOS ANGELES,4145,4201
19,06037,9000841A,g24,060379000841A,srprec,LOS ANGELES,443,448
19,06037,9000143A,g24,060379000143A,srprec,UNIVERSAL CITY,3,3
19,06037,9002978A,g24,060379002978A,srprec,NORTHRIDGE,2867,2867
19,06037,9000966A,g24,060379000966A,srprec,LOS ANGELES,3862,3862
19,06037,9000852B,g24,060379000852B,srprec,LOS ANGELES,673,673
19,06037,9001776A,g24,060379001776A,srprec,LOS ANGELES,3313,3314
19,06037,9001696A,g24,060379001696A,srprec,WILMINGTON,3507,3507
19,06037,9004216A,g24,060379004216A,srprec,LOS ANGELES,667,688
19,06037,9002636A,g24,060379002636A,srprec,WILMINGTON,3250,3251
19,06037,9000986A,g24,060379000986A,srprec,LOS ANGELES,2804,2804
19,06037,9000892A,g24,060379000892A,srprec,LOS ANGELES,3918,3918
19,06037,9000896A,g24,060379000896A,srprec,LOS ANGELES,2896,2896
19,06037,9000902B,g24,060379000902B,srprec,LOS ANGELES,2341,2341
19,06037,9000904A,g24,060379000904A,srprec,LOS ANGELES,2175,2175
19,06037,9000913D,g24,060379000913D,srprec,LOS ANGELES,2825,2825
19,06037,9000906A,g24,060379000906A,srprec,LOS ANGELES,3032,3032
19,06037,9000908B,g24,060379000908B,srprec,LOS ANGELES,1643,1643
19,06037,9001005A,g24,060379001005A,srprec,HARBOR CITY,3689,3808
19,06037,9001920A,g24,060379001920A,srprec,LOS ANGELES,1505,1505
19,06037,9002053A,g24,060379002053A,srprec,LOS ANGELES,2455,2455
19,06037,9006288A,g24,060379006288A,srprec,NORTHRIDGE,4097,4119
19,06037,9000921A,g24,060379000921A,srprec,LOS ANGELES,2903,2903
19,06037,9000923A,g24,060379000923A,srprec,LOS ANGELES,1917,1917
19,06037,9001453A,g24,060379001453A,srprec,LOS ANGELES,3149,3149
19,06037,9001062A,g24,060379001062A,srprec,LOS ANGELES,1970,1970
19,06037,9002534A,g24,060379002534A,srprec,LOS ANGELES,2364,2365
19,06037,9002910A,g24,060379002910A,srprec,GARDENA,3940,3940
19,06037,9000933A,g24,060379000933A,srprec,LOS ANGELES,1174,1174
19,06037,9002672A,g24,060379002672A,srprec,LOS ANGELES,2454,2454
19,06037,9003981D,g24,060379003981D,srprec,LOS ANGELES,280,282
19,06037,9003988A,g24,060379003988A,srprec,LOS ANGELES,4469,4469
19,06037,9000942A,g24,060379000942A,srprec,GARDENA,1770,1770
19,06037,9001533A,g24,060379001533A,srprec,LOS ANGELES,1030,1030
19,06037,9000945A,g24,060379000945A,srprec,LOS ANGELES,1977,1977
19,06037,9002105A,g24,060379002105A,srprec,LOS ANGELES,3277,3279
19,06037,9001195A,g24,060379001195A,srprec,LOS ANGELES,1465,1478
19,06037,9001180A,g24,060379001180A,srprec,LOS ANGELES,1702,1708
19,06037,9000956E,g24,060379000956E,srprec,LOS ANGELES,190,191
19,06037,9003711A,g24,060379003711A,srprec,LOS ANGELES,3138,3138
19,06037,9000958A,g24,060379000958A,srprec,LOS ANGELES,3266,3266
19,06037,9000961A,g24,060379000961A,srprec,LOS ANGELES,107,107
19,06037,9000962A,g24,060379000962A,srprec,LOS ANGELES,3921,3921
19,06037,9002283A,g24,060379002283A,srprec,LOS ANGELES,2414,2414
19,06037,9000969C,g24,060379000969C,srprec,LOS ANGELES,83,83
19,06037,9001810A,g24,060379001810A,srprec,LOS ANGELES,3317,3317
19,06037,9005670A,g24,060379005670A,srprec,PACOIMA,2669,2688
19,06037,9000977A,g24,060379000977A,srprec,LOS ANGELES,2742,2742
19,06037,9000979A,g24,060379000979A,srprec,LOS ANGELES,2599,2599
19,06037,9000980A,g24,060379000980A,srprec,VAN NUYS,173,174
19,06037,9000981A,g24,060379000981A,srprec,LOS ANGELES,2598,2598
19,06037,9002597A,g24,060379002597A,srprec,WILMINGTON,3138,3138
19,06037,9001055A,g24,060379001055A,srprec,LOS ANGELES,2923,2923
19,06037,9001712A,g24,060379001712A,srprec,LOS ANGELES,2808,2808
19,06037,9005145C,g24,060379005145C,srprec,VALLEY VILLAGE,3764,3863
19,06037,9002044A,g24,060379002044A,srprec,LOS ANGELES,4418,4418
19,06037,9002001A,g24,060379002001A,srprec,LOS ANGELES,3175,3176
19,06037,9001000A,g24,060379001000A,srprec,LOS ANGELES,2202,2202
19,06037,9002065A,g24,060379002065A,srprec,LOS ANGELES,2693,2693
19,06037,9001479B,g24,060379001479B,srprec,SAN PEDRO,3471,3471
19,06037,9003188A,g24,060379003188A,srprec,LOS ANGELES,4939,4939
19,06037,9001470A,g24,060379001470A,srprec,LOS ANGELES,4086,4086
19,06037,9003538A,g24,060379003538A,srprec,LOS ANGELES,2349,2350
19,06037,9001665A,g24,060379001665A,srprec,SHERMAN OAKS,2859,5064
19,06037,9002923A,g24,060379002923A,srprec,SHERMAN OAKS,971,975
19,06037,9001021A,g24,060379001021A,srprec,WOODLAND HILLS,2333,2368
19,06037,9001999A,g24,060379001999A,srprec,WOODLAND HILLS,2244,2280
19,06037,9001019E,g24,060379001019E,srprec,WOODLAND HILLS,158,158
19,06037,9001739A,g24,060379001739A,srprec,LOS ANGELES,1805,1805
19,06037,9001024A,g24,060379001024A,srprec,LOS ANGELES,2336,2336
19,06037,9001025A,g24,060379001025A,srprec,LOS ANGELES,275,275
19,06037,9001757A,g24,060379001757A,srprec,LOS ANGELES,2742,2742
19,06037,9001027A,g24,060379001027A,srprec,WOODLAND HILLS,608,617
19,06037,9001029A,g24,060379001029A,srprec,WOODLAND HILLS,3780,3835
19,06037,9001030A,g24,060379001030A,srprec,LOS ANGELES,1882,1882
19,06037,9005472A,g24,060379005472A,srprec,LOS ANGELES,3095,3095
19,06037,9001591A,g24,060379001591A,srprec,LOS ANGELES,2412,2412
19,06037,9001041A,g24,060379001041A,srprec,WOODLAND HILLS,3606,3660
19,06037,9002548A,g24,060379002548A,srprec,LOS ANGELES,2206,2206
19,06037,9002542B,g24,060379002542B,srprec,LOS ANGELES,2398,2398
19,06037,9001727A,g24,060379001727A,srprec,GARDENA,1086,1087
19,06037,9001046A,g24,060379001046A,srprec,LOS ANGELES,553,553
19,06037,9001047B,g24,060379001047B,srprec,LOS ANGELES,1928,1928
19,06037,9006391A,g24,060379006391A,srprec,SAN PEDRO,2896,2903
19,06037,9001984A,g24,060379001984A,srprec,LOS ANGELES,4087,4924
19,06037,9001111A,g24,060379001111A,srprec,LOS ANGELES,4872,5230
19,06037,9001290A,g24,060379001290A,srprec,LOS ANGELES,3725,3725
19,06037,9001061B,g24,060379001061B,srprec,LOS ANGELES,1335,1335
19,06037,9001780A,g24,060379001780A,srprec,LOS ANGELES,1187,1187
19,06037,9003181A,g24,060379003181A,srprec,LOS ANGELES,3288,3288
19,06037,9002017B,g24,060379002017B,srprec,LOS ANGELES,2398,2398
19,06037,9001078A,g24,060379001078A,srprec,LOS ANGELES,3353,3353
19,06037,9006667A,g24,060379006667A,srprec,ENCINO,3142,3284
19,06037,9003886D,g24,060379003886D,srprec,LOS ANGELES,3142,3142
19,06037,9001073A,g24,060379001073A,srprec,SHERMAN OAKS,1157,1165
19,06037,9001080A,g24,060379001080A,srprec,SHERMAN OAKS,1328,1457
19,06037,9001082A,g24,060379001082A,srprec,LOS ANGELES,445,445
19,06037,9001094A,g24,060379001094A,srprec,SHERMAN OAKS,4712,4714
19,06037,9001098A,g24,060379001098A,srprec,LOS ANGELES,2966,2966
19,06037,9001108A,g24,060379001108A,srprec,LOS ANGELES,404,404
19,06037,9001678A,g24,060379001678A,srprec,LOS ANGELES,3152,3152
19,06037,9002054A,g24,060379002054A,srprec,LOS ANGELES,2275,2275
19,06037,9002537A,g24,060379002537A,srprec,LOS ANGELES,1952,1952
19,06037,9001134A,g24,060379001134A,srprec,SHERMAN OAKS,1335,1549
19,06037,9007132A,g24,060379007132A,srprec,STUDIO CITY,3297,3316
19,06037,9002494A,g24,060379002494A,srprec,LOS ANGELES,1295,1295
19,06037,9001412A,g24,060379001412A,srprec,BEVERLY HILLS,528,528
19,06037,9001135B,g24,060379001135B,srprec,BEVERLY HILLS,1,1
19,06037,9005291A,g24,060379005291A,srprec,LOS ANGELES,4231,4231
19,06037,9002913A,g24,060379002913A,srprec,LOS ANGELES,3586,3592
19,06037,9002555A,g24,060379002555A,srprec,LOS ANGELES,2423,2423
19,06037,9001188A,g24,060379001188A,srprec,LOS ANGELES,2343,2343
19,06037,9003389A,g24,060379003389A,srprec,LOS ANGELES,2114,2114
19,06037,9001943A,g24,060379001943A,srprec,LOS ANGELES,2600,2600
19,06037,9002568A,g24,060379002568A,srprec,LOS ANGELES,2547,2547
19,06037,9002853A,g24,060379002853A,srprec,NORTH HOLLYWOOD,269,518
19,06037,9002021A,g24,060379002021A,srprec,LOS ANGELES,2979,2979
19,06037,9002901A,g24,060379002901A,srprec,LOS ANGELES,4215,4215
19,06037,9001175A,g24,060379001175A,srprec,LOS ANGELES,3336,3336
19,06037,9001187A,g24,060379001187A,srprec,STUDIO CITY,1354,1381
19,06037,9001177A,g24,060379001177A,srprec,STUDIO CITY,1931,2134
19,06037,9002607A,g24,060379002607A,srprec,LOS ANGELES,1898,1909
19,06037,9001937A,g24,060379001937A,srprec,LOS ANGELES,2707,2707
19,06037,9002162A,g24,060379002162A,srprec,LOS ANGELES,3193,3193
19,06037,9002262A,g24,060379002262A,srprec,LOS ANGELES,4158,4158
19,06037,9001212A,g24,060379001212A,srprec,LOS ANGELES,1647,3033
19,06037,9001940A,g24,060379001940A,srprec,LOS ANGELES,3321,3321
19,06037,9001226A,g24,060379001226A,srprec,LOS ANGELES,4184,4254
19,06037,9001100A,g24,060379001100A,srprec,BEVERLY HILLS,2665,3411
19,06037,9001219C,g24,060379001219C,srprec,BEVERLY HILLS,55,55
19,06037,9001408A,g24,060379001408A,srprec,LOS ANGELES,1938,2569
19,06037,9003078A,g24,060379003078A,srprec,LOS ANGELES,4779,4779
19,06037,9002877B,g24,060379002877B,srprec,LOS ANGELES,20,20
19,06037,9003991A,g24,060379003991A,srprec,LOS ANGELES,2304,2304
19,06037,9001490A,g24,060379001490A,srprec,LOS ANGELES,2301,2301
19,06037,9001497A,g24,060379001497A,srprec,LOS ANGELES,2580,2580
19,06037,9003926B,g24,060379003926B,srprec,LOS ANGELES,134,134
19,06037,9001454A,g24,060379001454A,srprec,LOS ANGELES,5002,5003
19,06037,9001243A,g24,060379001243A,srprec,VENICE,3600,3603
19,06037,9001434A,g24,060379001434A,srprec,LOS ANGELES,2825,2883
19,06037,9002039D,g24,060379002039D,srprec,LOS ANGELES,2589,2589
19,06037,9003552A,g24,060379003552A,srprec,LOS ANGELES,2141,2141
19,06037,9002368A,g24,060379002368A,srprec,LOS ANGELES,5460,5465
19,06037,9001284A,g24,060379001284A,srprec,LOS ANGELES,5812,5814
19,06037,9001471A,g24,060379001471A,srprec,LOS ANGELES,4289,4289
19,06037,9001463A,g24,060379001463A,srprec,LOS ANGELES,4243,4301
19,06037,9001476A,g24,060379001476A,srprec,LOS ANGELES,3413,3413
19,06037,9007388A,g24,060379007388A,srprec,LOS ANGELES,5121,5123
19,06037,9005816A,g24,060379005816A,srprec,LOS ANGELES,1742,1742
19,06037,9001299B,g24,060379001299B,srprec,LOS ANGELES,1745,1750
19,06037,9001367B,g24,060379001367B,srprec,LOS ANGELES,3593,4790
19,06037,9001310A,g24,060379001310A,srprec,LOS ANGELES,4754,4754
19,06037,9003952A,g24,060379003952A,srprec,LOS ANGELES,3368,3368
19,06037,9006080A,g24,060379006080A,srprec,LOS ANGELES,3089,3089
19,06037,9001317C,g24,060379001317C,srprec,LOS ANGELES,3594,3594
19,06037,9001319A,g24,060379001319A,srprec,LOS ANGELES,107,107
19,06037,9001320A,g24,060379001320A,srprec,LOS ANGELES,309,309
19,06037,9001320B,g24,060379001320B,srprec,LOS ANGELES,147,148
19,06037,9002050A,g24,060379002050A,srprec,LOS ANGELES,2236,2236
19,06037,9001610A,g24,060379001610A,srprec,SAN PEDRO,4300,4314
19,06037,9001329A,g24,060379001329A,srprec,LOS ANGELES,1421,1421
